Date,TimeOfDay,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Crop_Stage,Crop_Variety_Type,Season,Duration,Day_of_Crop,Soil_Moisture_Content,Soil_Temperature,Soil_pH,Sodium,Nitrogen,Magnesium,Boron,Chlorine,Copper,Iron,Manganese,Molybdenum,Zinc,Nickel,Water_Retention_Capacity,Calcium,Sulphur,Phosphorous,Potassium,Cation_Exchange_Capacity,Electrical_Conductivity,Water_Requirement,Radiation,Ambient_Temperature,Humidity,Sunlight_Exposure,Rainfall,Wind_Speed,Cloud_Cover,Radiation_Exposure,Seed_Vigor_Index,Germination_Rate,Disease_Resistance,Pest_Resistance,Root_Growth_Rate,Shoot_Emergence_Time,Planting_Depth,Seed_Spacing,Vegetation_Index,Seed_Viability,Seed_Moisture_Content,Initial_Fertilizer_Application,Heat_Stress_Index,Water_Stress_Index,Salinity_Stress_Index,Soil_Respiration_Rate,Organic_Matter_Content,Yield
2018-06-08,evening,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,94,10,82,23,6.0,17.52,17.63,44,0.88,0.93,0.39,7.7,47.38,0.027,1.36,0.048,67,17.49,16.18,3,19.19,27,0.82,4.59,408.69,23,65,11,58,7,97,328,76,93,80,88,1,9,3,9,0.7,98,12,Urea,0,0,1,3,4,49
2018-06-08,afternoon,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,94,10,81,26,6.88,15.43,15.02,30,0.83,1.04,0.32,6.98,14.07,0.026,1.76,0.027,81,20.23,20.72,2,19.64,32,1.18,3.59,488.41,27,74,6,258,8,44,351,96,81,1,54,1,3,4,6,0.41,78,11,DAP,1,0,1,2,2,13
2018-06-08,morning,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,94,10,73,34,6.79,16.23,18.06,16,0.44,1.03,0.5,6.5,39.95,0.012,1.49,0.061,65,15.53,22.28,3,15.5,10,0.69,4.15,450.86,29,68,12,224,8,22,359,91,87,60,80,1,10,2,8,0.71,71,8,Potash,1,1,0,9,4,87
2018-06-07,evening,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Long,Kharif,141,9,80,21,6.65,19.22,16.06,31,0.51,0.52,0.22,4.22,37.05,0.039,1.55,0.046,54,16.65,23.51,3,16.06,13,1.14,2.94,468.96,33,78,10,122,7,85,459,80,80,68,60,2,9,4,10,0.77,87,8,Potash,0,1,1,7,5,39
2018-06-07,afternoon,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Long,Kharif,141,9,81,29,6.28,16.33,15.13,28,0.58,1.64,0.31,5.3,20.71,0.017,1.95,0.031,58,16.25,29.49,3,18.15,22,0.62,3.8,367.87,28,74,10,65,3,89,430,100,82,17,82,1,7,2,6,0.81,93,9,DAP,1,0,1,0,2,98
2018-06-07,morning,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Long,Kharif,141,9,77,33,5.6,16.48,15.14,23,0.96,1.48,0.27,9.19,36.66,0.034,1.08,0.091,58,17.33,28.82,2,18.88,11,0.86,4.27,382.08,26,61,10,218,0,55,465,83,97,1,82,1,10,2,7,0.78,98,8,Potash,1,1,1,9,4,0
2018-06-06,evening,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Medium,Kharif,124,8,73,27,6.23,16.66,19.87,43,0.73,1.74,0.26,6.82,38.64,0.036,1.87,0.098,75,21.55,17.23,2,18.07,11,0.25,4.03,306.52,34,75,7,185,1,27,421,80,88,20,28,5,4,5,9,0.34,84,11,Potash,1,0,1,5,3,65
2018-06-06,afternoon,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Medium,Kharif,124,8,85,33,6.22,19.37,18.75,48,0.7,1.99,0.32,8.36,33.3,0.046,1.71,0.039,51,26.53,16.08,3,19.5,16,0.64,4.46,327.73,31,60,12,80,0,41,342,81,90,19,17,5,6,5,9,0.49,87,9,DAP,1,0,0,9,6,16
2018-06-06,morning,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Medium,Kharif,124,8,86,33,6.31,15.64,19.13,26,0.33,1.76,0.37,5.73,13.37,0.015,1.02,0.085,75,21.79,25.62,3,18.91,24,0.58,2.78,484.43,27,76,12,216,7,96,426,92,81,86,15,1,4,5,7,0.57,99,12,Urea,0,1,0,8,3,91
2018-06-05,evening,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,110,20,71,33,6.82,15.52,15.63,22,0.95,0.94,0.2,5.79,41.12,0.015,0.62,0.024,55,25.09,28.63,3,17.61,29,0.77,4.06,317.25,25,75,10,284,1,85,351,78,98,50,3,1,5,3,10,0.59,77,11,Potash,0,1,1,1,4,69
2018-06-05,afternoon,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,110,20,84,29,5.67,18.15,19.64,16,0.32,1.51,0.39,5.7,34.49,0.027,1.22,0.079,73,26.52,29.0,3,17.12,17,0.35,4.9,385.61,32,61,10,53,2,70,470,88,96,38,15,1,3,2,9,0.6,76,11,DAP,0,1,1,5,6,74
2018-06-05,morning,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,110,20,80,32,5.75,19.9,18.28,14,0.67,0.5,0.35,9.72,45.2,0.037,1.34,0.057,76,17.18,26.38,2,19.88,31,1.06,2.83,393.35,32,77,9,121,6,56,354,93,97,20,33,2,10,4,10,0.56,99,9,Potash,1,1,0,2,5,33
2018-06-04,evening,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,91,19,73,35,6.51,15.94,18.03,24,0.85,0.29,0.38,8.82,22.7,0.022,0.7,0.016,87,28.1,18.2,3,15.98,31,1.14,4.08,484.97,29,84,12,103,4,37,490,71,82,12,83,1,6,5,7,0.87,96,9,DAP,0,1,1,0,2,27
2018-06-04,afternoon,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,91,19,76,21,5.52,17.25,17.13,47,0.74,1.46,0.22,9.23,35.64,0.022,1.88,0.08,88,20.5,22.56,2,18.37,34,0.84,4.43,408.1,20,72,7,277,8,28,497,77,96,44,35,4,9,2,8,0.55,73,12,DAP,0,0,1,4,4,66
2018-06-04,morning,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,91,19,75,20,5.97,15.37,19.02,10,0.99,1.88,0.39,6.93,33.07,0.023,0.57,0.075,87,20.2,17.02,2,18.5,26,1.13,2.95,489.05,27,80,7,250,4,15,494,78,83,33,48,1,4,4,8,0.75,91,10,Potash,1,0,1,5,6,18
2018-06-03,evening,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Long,Kharif,142,18,75,24,5.67,15.41,16.54,24,0.87,1.06,0.24,4.67,35.42,0.023,0.65,0.071,62,18.45,22.62,2,17.85,23,0.6,2.79,357.07,32,65,9,184,10,69,425,75,93,53,84,3,9,3,5,0.87,90,12,Urea,1,0,0,5,1,61
2018-06-03,afternoon,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Long,Kharif,142,18,88,29,6.18,19.08,16.63,33,0.67,1.84,0.32,8.65,12.69,0.038,0.78,0.081,81,16.5,22.32,3,19.91,28,0.56,3.61,316.52,26,67,6,265,6,63,326,93,91,8,71,2,8,5,10,0.7,89,9,DAP,1,1,1,9,2,94
2018-06-03,morning,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Long,Kharif,142,18,77,34,6.81,19.77,18.44,43,0.69,0.97,0.42,8.98,32.71,0.045,0.98,0.054,90,28.64,27.53,2,19.24,38,0.25,4.99,461.48,23,85,9,74,8,91,405,83,85,20,20,4,10,2,8,0.56,95,10,Urea,1,0,0,9,3,84
2018-06-02,evening,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,102,17,71,31,5.93,17.25,17.34,47,0.89,1.55,0.32,4.43,39.66,0.032,0.98,0.035,82,17.2,29.99,2,18.42,10,0.44,4.25,471.04,33,70,7,100,3,85,328,71,82,25,27,1,9,3,10,0.76,98,12,Potash,1,1,0,1,6,27
2018-06-02,afternoon,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,102,17,86,34,5.81,19.66,18.38,26,0.9,0.27,0.24,9.47,46.09,0.012,1.82,0.055,55,26.84,28.42,2,17.13,22,0.53,4.42,420.19,28,75,8,178,0,48,455,94,94,56,27,5,7,2,9,0.59,75,10,Urea,0,1,1,0,6,66
2018-06-02,morning,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Short,Kharif,102,17,78,24,6.9,17.65,19.68,47,0.52,1.07,0.27,5.18,37.83,0.047,0.88,0.068,76,19.57,24.85,3,15.78,12,0.42,3.69,478.88,35,73,10,173,3,86,364,71,90,12,48,2,7,4,7,0.51,96,11,DAP,0,0,0,10,2,73
2018-06-01,evening,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Long,Kharif,144,16,87,32,6.19,15.71,15.53,36,0.41,0.28,0.27,6.35,23.74,0.012,1.82,0.078,59,28.15,28.06,3,17.34,40,0.24,4.34,309.47,25,76,6,247,1,90,445,73,97,58,0,1,7,3,8,0.69,71,10,Potash,1,1,0,1,5,52
2018-06-01,afternoon,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Long,Kharif,144,16,70,24,5.76,16.95,19.27,49,0.68,0.59,0.37,8.63,24.14,0.037,1.7,0.075,54,27.19,28.81,3,16.26,32,0.61,3.96,420.55,26,66,10,87,6,60,302,88,94,37,48,5,10,5,5,0.87,89,12,DAP,1,0,0,0,4,3
2018-06-01,morning,13.25,75.25,24.92,24.65,87.61,2.06,22.34,0.81,93.79,18.46,Germination,Long,Kharif,144,16,83,20,6.16,18.89,15.82,45,0.79,0.21,0.24,4.9,38.78,0.011,0.69,0.023,64,28.13,24.23,2,17.28,17,0.61,3.59,486.81,29,85,6,283,4,31,493,80,95,90,46,1,9,2,6,0.61,77,9,Urea,1,0,1,5,4,42
2018-05-31,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,108,15,76,22,6.36,18.46,15.04,23,0.65,1.76,0.42,9.48,36.65,0.047,1.05,0.072,60,17.65,27.22,2,18.35,31,0.3,3.16,397.1,29,84,9,137,4,93,500,77,97,17,6,3,9,5,9,0.39,80,9,Potash,1,0,0,3,4,34
2018-05-31,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,108,15,77,31,5.56,17.82,19.3,21,0.81,1.01,0.43,6.86,21.0,0.039,1.0,0.064,73,25.69,29.57,2,18.61,16,0.78,2.64,437.67,22,72,6,232,2,1,324,86,92,43,25,1,5,5,5,0.52,94,12,Urea,1,0,1,10,3,42
2018-05-31,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,108,15,82,22,6.97,16.06,15.46,36,0.42,1.31,0.45,8.23,25.12,0.011,1.37,0.073,69,24.72,28.92,2,15.45,30,0.82,2.77,412.88,28,62,9,270,9,13,337,75,80,23,34,4,6,4,8,0.7,91,9,Potash,0,1,0,10,2,64
2018-05-30,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,108,14,85,32,6.51,19.46,16.27,18,0.7,1.56,0.22,7.78,46.17,0.04,1.58,0.079,69,18.79,24.4,2,15.16,35,0.82,4.2,371.6,22,79,9,72,0,56,383,76,86,19,27,5,5,2,5,0.47,94,12,Urea,0,0,0,4,3,19
2018-05-30,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,108,14,71,26,6.8,18.13,18.72,30,0.8,0.9,0.5,8.68,22.4,0.028,1.72,0.047,77,19.08,22.93,3,18.83,23,0.28,3.86,395.58,27,67,6,81,0,30,419,72,84,70,27,1,10,4,7,0.58,97,11,Potash,0,0,1,1,6,15
2018-05-30,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,108,14,82,26,6.07,18.84,17.26,31,0.72,1.11,0.43,7.86,48.21,0.014,1.96,0.07,84,26.14,24.83,2,15.57,11,1.1,3.9,475.91,23,75,12,217,10,6,460,72,86,41,43,3,8,4,9,0.76,100,8,DAP,0,0,0,8,2,41
2018-05-29,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,157,13,82,34,5.7,19.97,19.28,23,0.9,0.33,0.26,5.02,14.24,0.027,1.28,0.087,52,15.64,25.88,2,19.66,19,0.42,4.58,325.05,25,67,6,260,10,16,490,94,81,14,97,5,10,5,5,0.65,87,11,Urea,1,1,1,5,3,59
2018-05-29,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,157,13,70,21,6.63,16.46,15.84,47,0.63,1.45,0.34,6.6,47.83,0.044,0.99,0.071,88,24.0,16.71,3,18.28,26,0.65,2.82,319.81,26,62,6,228,2,43,484,82,80,51,32,5,10,4,7,0.67,90,10,Urea,1,1,0,3,1,17
2018-05-29,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,157,13,83,34,6.97,18.59,17.03,32,0.32,1.13,0.29,8.17,31.67,0.013,0.84,0.083,84,25.34,25.84,3,16.56,13,0.54,2.6,351.6,31,71,7,208,2,53,345,98,86,26,12,2,8,2,9,0.47,76,10,Potash,0,1,0,5,6,26
2018-05-28,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,92,12,90,20,6.75,18.86,19.18,43,0.6,0.31,0.29,6.0,41.93,0.037,1.55,0.022,72,21.7,15.07,3,19.84,14,0.46,4.15,359.57,32,67,8,69,4,40,360,97,94,77,8,5,8,2,5,0.38,85,8,Urea,1,1,0,10,4,12
2018-05-28,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,92,12,90,33,6.92,19.5,18.62,29,0.89,0.63,0.24,4.08,38.51,0.031,0.72,0.081,79,19.83,28.85,3,16.11,10,0.78,3.21,310.75,31,71,9,251,9,0,382,87,80,92,16,1,4,2,10,0.8,73,11,Urea,0,0,0,2,4,49
2018-05-28,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,92,12,76,25,6.19,15.25,18.75,33,0.69,0.45,0.37,8.25,47.72,0.034,0.53,0.046,88,20.37,18.39,3,19.32,30,0.7,3.66,441.36,31,73,7,273,1,69,481,87,86,69,47,5,8,4,7,0.37,83,11,Urea,1,1,0,1,4,59
2018-05-27,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,100,11,87,27,5.72,18.49,19.32,28,0.69,1.53,0.46,6.71,15.95,0.018,0.81,0.098,65,18.01,28.57,2,18.32,17,0.34,4.73,321.18,29,67,12,94,4,43,314,80,85,48,63,5,5,4,9,0.43,79,9,DAP,0,0,1,10,3,73
2018-05-27,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,100,11,71,24,6.6,15.22,17.58,25,0.61,1.0,0.24,9.82,15.04,0.027,0.52,0.065,65,18.11,16.21,2,19.32,37,0.56,3.44,301.76,32,78,8,96,5,57,378,72,96,25,40,1,7,2,6,0.36,95,10,DAP,0,0,1,7,5,9
2018-05-27,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,100,11,80,35,6.37,18.21,19.0,37,0.34,1.8,0.42,6.33,17.63,0.022,0.86,0.072,89,18.99,15.79,2,16.84,38,0.37,4.85,395.16,35,80,7,300,10,76,426,91,99,59,58,3,6,4,7,0.34,87,12,Urea,0,0,0,1,2,59
2018-05-26,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,154,10,89,20,7.0,15.3,16.83,21,0.57,0.76,0.28,7.31,30.3,0.011,0.53,0.064,77,18.52,20.84,3,17.49,25,0.41,4.31,442.77,35,74,6,167,10,2,477,81,97,76,66,5,7,3,8,0.49,81,12,DAP,1,0,1,10,3,85
2018-05-26,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,154,10,86,23,6.76,17.03,16.2,17,0.87,0.61,0.25,9.09,27.46,0.021,1.52,0.082,69,22.74,15.22,2,16.26,27,0.27,4.14,411.05,28,82,11,70,9,88,479,92,80,65,90,1,6,2,9,0.67,74,11,Potash,0,0,1,4,2,88
2018-05-26,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,154,10,77,20,5.74,15.5,16.49,26,0.88,1.62,0.49,6.12,13.51,0.045,0.51,0.06,80,19.35,18.02,3,15.73,33,0.67,4.55,386.96,21,84,8,135,0,32,371,86,98,50,62,1,10,4,5,0.58,94,9,DAP,0,0,0,5,5,58
2018-05-25,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,123,9,87,20,5.72,15.11,18.4,17,0.41,1.73,0.48,5.91,44.31,0.037,1.48,0.028,71,17.55,19.17,3,18.75,31,0.42,2.8,467.96,35,81,6,85,7,48,441,87,81,88,94,3,9,5,7,0.79,86,9,Urea,1,1,1,6,6,43
2018-05-25,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,123,9,88,34,7.0,18.5,19.9,45,0.47,1.36,0.5,6.54,18.21,0.019,0.55,0.024,81,19.96,24.48,2,19.19,39,0.35,4.55,447.15,31,68,12,184,9,55,346,70,100,5,51,2,10,3,5,0.47,86,8,Urea,1,1,0,8,5,32
2018-05-25,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,123,9,81,20,5.84,15.62,15.65,41,0.56,1.45,0.43,4.81,14.15,0.046,0.93,0.067,53,24.31,29.43,2,19.27,10,0.54,4.67,335.91,28,82,11,289,4,75,496,76,97,88,58,3,8,5,9,0.38,97,10,Urea,1,1,1,9,2,84
2018-05-24,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,113,8,77,27,6.77,17.88,19.95,34,0.37,0.36,0.41,8.35,36.85,0.045,0.73,0.091,75,17.53,26.11,2,16.42,20,1.12,4.17,385.42,23,80,12,213,0,28,316,93,91,74,72,5,6,4,7,0.43,88,10,Urea,1,1,1,8,4,95
2018-05-24,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,113,8,82,24,6.69,15.29,19.26,13,0.45,0.83,0.42,8.35,24.42,0.014,0.56,0.065,89,19.73,17.15,3,16.38,13,0.28,3.88,336.76,33,79,10,114,7,94,399,74,81,56,62,1,6,5,5,0.34,77,11,DAP,1,0,0,5,4,4
2018-05-24,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,113,8,75,21,6.27,16.07,16.74,18,0.49,0.49,0.39,5.41,32.16,0.015,0.64,0.088,87,26.57,24.91,2,18.02,23,0.59,2.67,489.14,21,68,10,57,7,22,327,100,92,32,21,4,8,3,10,0.59,85,11,Potash,0,0,0,1,5,26
2018-05-23,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,138,20,80,23,5.97,17.14,17.03,16,0.7,0.48,0.4,9.65,41.89,0.036,0.89,0.092,67,27.02,17.62,2,18.55,26,0.87,3.49,311.17,28,62,10,253,2,86,462,84,85,99,98,1,5,3,6,0.5,72,9,Urea,1,0,1,3,6,81
2018-05-23,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,138,20,72,24,6.33,17.66,17.54,33,0.42,1.0,0.38,5.21,15.46,0.049,1.48,0.045,84,21.17,16.59,3,18.81,21,0.57,3.44,485.95,32,65,6,218,10,88,466,78,87,100,100,2,3,2,10,0.4,91,8,DAP,1,1,0,3,3,12
2018-05-23,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,138,20,88,20,6.62,19.38,17.22,39,0.32,1.82,0.21,4.42,43.02,0.04,1.44,0.012,58,23.85,20.48,3,18.39,14,0.85,3.03,423.85,21,78,8,128,3,59,456,71,85,0,35,5,5,3,6,0.39,95,12,DAP,1,1,1,3,5,30
2018-05-22,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,121,19,87,35,5.72,19.47,18.71,25,0.85,1.03,0.33,8.33,18.57,0.025,1.84,0.039,59,26.48,19.63,2,15.83,23,1.18,2.94,385.21,22,65,11,248,4,24,400,96,94,56,66,2,10,2,7,0.46,87,11,DAP,0,0,1,1,1,2
2018-05-22,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,121,19,87,26,5.88,18.41,16.71,27,0.33,1.4,0.43,4.65,40.56,0.016,1.82,0.031,72,20.55,23.79,2,16.17,12,0.63,4.36,471.77,21,65,11,114,0,28,420,100,90,92,19,5,9,2,9,0.62,100,8,DAP,1,0,1,2,6,88
2018-05-22,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,121,19,85,34,5.72,18.38,19.7,47,0.66,0.68,0.25,5.81,10.07,0.02,1.79,0.02,67,29.47,16.2,3,19.13,36,0.79,4.65,356.13,24,70,6,253,8,14,352,76,100,84,66,3,5,5,5,0.6,92,12,Urea,1,1,0,3,5,89
2018-05-21,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,154,18,86,34,5.95,18.68,17.41,33,0.34,0.54,0.28,4.57,37.07,0.014,0.91,0.072,75,27.41,23.46,2,17.22,20,0.78,4.06,358.84,30,70,9,258,10,11,461,92,89,84,54,5,8,4,5,0.79,80,10,Potash,1,1,1,4,3,15
2018-05-21,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,154,18,81,22,6.96,17.76,19.26,27,0.4,0.4,0.26,9.03,29.41,0.039,0.88,0.031,88,17.19,17.94,3,18.77,39,0.92,4.01,312.62,23,60,7,214,4,48,337,74,89,47,64,5,6,4,7,0.65,95,11,DAP,1,1,0,6,1,54
2018-05-21,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,154,18,75,34,6.7,17.02,16.4,32,0.66,2.0,0.47,5.87,17.7,0.037,1.59,0.043,55,21.51,21.4,3,15.64,21,0.98,4.39,444.9,24,69,6,216,0,86,417,73,83,43,38,1,9,4,7,0.77,85,8,DAP,0,0,0,1,5,23
2018-05-20,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,99,17,87,35,5.93,18.55,19.23,21,0.62,0.27,0.22,6.54,43.48,0.013,1.33,0.096,74,19.96,20.97,2,16.96,15,0.66,4.71,417.63,25,81,11,88,3,71,460,80,92,74,9,1,6,2,10,0.89,87,10,Urea,1,0,0,0,6,97
2018-05-20,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,99,17,78,24,6.98,17.63,19.19,46,0.46,0.86,0.29,5.87,25.58,0.028,1.67,0.093,78,16.5,28.95,2,15.68,13,0.48,3.77,403.25,32,83,8,105,6,30,350,84,100,36,32,4,8,3,8,0.58,90,9,Potash,0,0,1,9,2,99
2018-05-20,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,99,17,79,26,6.19,15.42,16.52,16,0.74,1.46,0.48,9.9,22.75,0.017,1.98,0.08,59,28.87,21.0,2,17.89,40,0.4,3.14,456.88,26,67,7,176,10,58,321,85,80,92,68,2,5,3,6,0.34,84,9,DAP,1,0,1,8,6,70
2018-05-19,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,100,16,77,26,6.26,17.56,16.94,25,0.98,0.35,0.33,8.58,10.57,0.045,1.11,0.063,67,17.67,29.07,3,19.49,31,0.59,4.34,456.47,23,81,11,145,5,60,385,70,98,45,99,5,5,4,8,0.72,74,8,Potash,0,0,1,9,2,55
2018-05-19,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,100,16,88,24,6.13,19.83,16.67,47,0.53,1.16,0.4,5.6,22.44,0.033,0.71,0.082,80,21.89,20.98,3,18.18,38,1.1,2.8,478.1,29,60,7,103,8,23,433,97,88,95,26,4,4,2,10,0.55,73,12,Urea,0,0,1,8,5,35
2018-05-19,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,100,16,76,22,6.5,17.25,15.09,25,0.85,0.29,0.29,4.45,25.18,0.039,0.81,0.038,69,16.62,28.85,3,18.63,12,0.95,4.75,324.27,23,66,8,57,7,48,399,89,96,51,63,1,3,2,8,0.59,94,11,Potash,0,1,1,3,2,28
2018-05-18,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,124,15,85,32,5.68,19.28,15.62,48,0.32,1.02,0.21,5.17,41.58,0.041,0.89,0.093,58,15.95,18.3,3,19.65,22,0.9,3.93,433.62,30,85,11,119,0,86,498,71,98,53,44,5,5,5,6,0.89,73,11,Potash,1,0,0,2,1,68
2018-05-18,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,124,15,86,29,6.28,17.86,15.63,22,0.79,1.11,0.42,4.52,49.65,0.032,0.53,0.014,65,21.33,28.22,2,16.75,19,0.26,3.02,400.96,32,60,9,95,0,44,397,94,95,66,11,4,4,2,9,0.88,87,12,Potash,0,0,0,6,4,61
2018-05-18,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,124,15,70,30,6.74,17.05,19.59,19,0.94,0.57,0.46,6.16,16.75,0.031,1.16,0.063,54,20.2,28.24,3,16.29,14,0.97,4.55,444.46,23,70,12,156,5,87,458,90,86,39,38,5,5,3,7,0.73,98,10,Urea,1,1,1,10,1,100
2018-05-17,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,97,14,85,35,6.87,15.2,15.9,30,0.57,0.21,0.4,5.18,20.62,0.038,1.24,0.017,73,25.13,24.89,2,18.44,19,0.85,3.1,366.33,32,71,8,234,6,69,445,97,84,23,5,5,7,4,6,0.72,82,8,Potash,1,1,1,1,2,69
