Date,TimeOfDay,LAT,LON,Crop_Stage,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Rice_Crop_Variety,Season,Duration,Day_of_Sowing,soil_pH,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,Chlorine,Nickel,Potassium,Sodium,Nitrogen,Calcium,Sulphur,Phosphorous,Yield_Trait,Soil_Moisture_Content,Vegetation_Index,Relative_Humidity,Temperature,Water,Radiation,Magnesium,Disease_Resistance,Pest_Resistance,Drought_Tolerance,Heat_Tolerance,Cold_Tolerance,Plant_Vigor,Plant_Stress_Resilience,Land_Preparation,Biological_Interactions,Pollution,Yield
2018-08-27,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,140,6,6.79,9.22,33.8,1.78,0.23,0.32,0.05,0.6,0.016,17.93,15.43,19.5,19.75,23.4,3,Hybrid,85,0.42,66.83,21.14,4.44,454.1,37,65,16,45,100,28,8,19,2,52,9,26.98
2018-08-27,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,111,6,6.1,8.6,38.66,1.13,0.5,0.69,0.015,0.32,0.022,16.02,18.57,18.76,18.6,15.01,3,Hybrid,70,0.67,73.95,25.24,4.98,454.88,50,15,36,82,10,30,78,39,9,33,42,70.35
2018-08-27,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,96,6,6.15,8.77,22.15,1.24,0.47,0.77,0.03,0.85,0.01,19.58,15.21,18.49,17.81,23.93,2,Hybrid,81,0.53,82.51,27.9,2.54,327.06,56,28,96,39,33,55,68,81,2,23,31,66.92
2018-08-26,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,98,5,6.52,9.7,27.9,1.2,0.29,0.48,0.04,1.02,0.098,19.63,16.63,17.3,29.94,26.23,2,Hybrid,88,0.68,65.6,22.25,3.24,382.99,56,91,22,44,17,25,51,14,4,46,16,37.57
2018-08-26,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,91,5,5.82,8.3,46.9,1.27,0.35,0.81,0.043,1.03,0.028,19.41,19.4,19.73,15.18,24.24,3,Hybrid,90,0.54,67.74,29.62,2.91,337.71,41,74,30,64,10,40,1,45,8,8,22,76.97
2018-08-26,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,139,5,5.62,9.91,47.3,0.73,0.37,0.8,0.044,1.77,0.027,19.99,19.32,18.93,25.28,24.75,3,Hybrid,89,0.76,81.44,30.04,2.54,346.48,34,2,22,37,24,95,98,81,8,11,22,2.92
2018-08-25,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,132,4,6.17,9.3,14.05,1.89,0.34,0.84,0.045,1.45,0.079,17.21,19.24,16.76,29.59,16.71,2,Hybrid,84,0.88,79.03,32.78,3.22,355.29,28,53,28,52,46,95,48,35,1,98,23,21.06
2018-08-25,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,138,4,6.56,4.64,46.1,1.84,0.27,0.88,0.037,1.5,0.022,16.25,19.45,15.37,21.08,17.19,2,Hybrid,70,0.49,64.64,22.61,3.51,421.46,27,73,69,2,34,2,100,17,9,48,9,69.47
2018-08-25,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,114,4,5.72,6.19,14.57,1.47,0.25,0.68,0.021,1.03,0.054,17.79,15.88,18.26,29.04,19.48,3,Hybrid,82,0.66,83.0,25.91,2.52,382.19,36,58,34,57,52,74,77,100,1,30,23,9.17
2018-08-24,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,120,3,5.87,9.45,37.62,1.46,0.28,0.42,0.047,1.65,0.028,18.78,15.2,18.75,23.15,23.97,2,Hybrid,84,0.81,76.29,23.86,4.62,459.33,46,67,21,92,70,54,72,64,10,5,7,77.83
2018-08-24,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,115,3,6.01,9.54,31.42,1.1,0.29,0.43,0.042,1.74,0.019,16.75,18.71,15.73,24.9,22.0,2,Hybrid,88,0.62,83.49,34.41,2.7,411.57,26,23,3,45,21,100,80,83,9,59,28,5.17
2018-08-24,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,128,3,6.23,6.67,46.21,1.52,0.48,0.66,0.042,1.53,0.093,15.92,16.81,15.04,19.09,20.9,2,Hybrid,78,0.74,79.7,29.25,2.87,396.87,57,62,16,31,13,30,33,27,3,17,42,26.39
2018-08-23,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,136,2,6.43,7.72,33.54,0.78,0.31,0.85,0.047,0.76,0.056,17.2,19.09,16.11,25.0,18.27,3,Hybrid,90,0.84,66.33,22.88,2.58,403.4,34,24,42,25,96,42,7,80,6,44,16,44.0
2018-08-23,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,125,2,6.09,6.54,23.98,0.62,0.44,0.44,0.041,1.17,0.057,19.52,15.58,19.14,15.33,19.16,3,Hybrid,70,0.83,66.75,24.23,4.76,497.56,38,4,9,39,76,94,38,16,4,9,16,81.59
2018-08-23,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,100,2,5.88,9.56,16.68,0.57,0.39,0.89,0.012,1.21,0.037,17.92,19.36,18.68,26.45,15.55,2,Hybrid,74,0.65,76.74,30.23,4.42,431.87,44,76,72,54,99,79,13,87,6,82,11,3.4
2018-08-22,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,113,1,6.67,5.45,21.58,1.72,0.39,0.75,0.037,1.2,0.06,17.57,15.3,15.26,24.95,27.53,2,Hybrid,78,0.38,80.01,31.4,2.87,343.11,30,47,12,31,52,62,16,49,3,5,44,67.09
2018-08-22,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,122,1,5.73,8.17,36.8,1.09,0.49,0.37,0.046,1.1,0.083,17.38,17.11,16.09,26.97,26.99,3,Hybrid,75,0.52,75.96,29.96,4.63,353.26,47,94,14,72,72,68,85,17,1,42,23,25.97
2018-08-22,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,110,1,6.26,7.57,24.74,0.98,0.41,0.82,0.019,1.83,0.084,16.27,17.66,18.07,22.01,25.53,2,Hybrid,88,0.67,72.91,32.09,3.34,429.74,39,11,99,97,8,82,1,55,6,4,13,5.84
2018-08-21,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,99,0,6.72,5.08,13.28,1.73,0.46,0.49,0.023,1.3,0.015,15.22,16.41,15.38,25.82,16.89,3,Hybrid,85,0.84,77.56,21.97,3.68,409.02,46,91,88,63,79,36,15,29,6,7,41,27.69
2018-08-21,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,128,0,6.96,9.1,35.62,1.55,0.36,0.3,0.024,0.68,0.046,16.85,17.24,17.73,24.02,23.82,2,Hybrid,79,0.77,76.38,27.24,3.42,456.14,25,44,4,68,2,86,81,18,6,71,32,91.66
2018-08-21,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,136,0,6.62,7.44,38.96,0.85,0.23,0.65,0.034,0.65,0.024,18.47,16.14,19.55,24.35,18.32,2,Hybrid,90,0.67,76.35,31.25,4.78,407.52,49,40,55,94,29,4,83,65,3,99,22,19.03
2018-08-20,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,114,7,6.83,8.58,13.7,1.58,0.37,0.66,0.045,2.0,0.049,18.28,18.37,17.22,16.14,18.38,3,Hybrid,73,0.66,71.78,27.72,4.39,316.98,46,57,98,53,42,9,82,62,1,9,15,20.56
2018-08-20,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,126,7,5.58,8.11,44.3,0.51,0.35,0.43,0.038,1.07,0.092,19.49,15.9,18.28,28.53,16.64,3,Hybrid,80,0.45,71.0,25.49,4.56,323.44,57,78,14,50,86,88,62,66,10,25,2,51.39
2018-08-20,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,121,7,5.88,4.53,36.68,1.87,0.46,0.92,0.02,1.8,0.034,15.96,16.17,15.78,19.09,20.86,3,Hybrid,74,0.72,80.03,25.72,3.41,499.39,59,7,56,7,34,63,5,0,3,81,25,48.51
2018-08-19,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,115,6,5.86,7.6,20.91,1.21,0.45,0.52,0.042,1.56,0.08,17.68,15.13,17.72,25.02,28.55,3,Hybrid,74,0.34,78.4,30.27,3.9,382.16,38,33,88,81,62,12,39,34,3,47,47,89.46
2018-08-19,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,95,6,6.83,7.92,11.12,0.93,0.48,0.83,0.024,0.66,0.028,18.7,16.19,18.79,25.8,25.65,3,Hybrid,84,0.66,84.62,29.22,3.96,315.53,52,97,100,30,1,15,28,91,8,84,12,98.11
2018-08-19,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,105,6,6.04,6.52,46.86,1.41,0.31,0.54,0.021,0.69,0.043,16.44,16.69,16.93,16.3,24.2,3,Hybrid,88,0.82,80.85,31.65,3.93,412.17,27,88,67,81,56,97,23,38,9,5,49,77.06
2018-08-18,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,136,5,6.58,9.8,12.26,1.34,0.22,0.95,0.032,1.51,0.06,16.07,15.05,18.11,29.06,23.36,3,Hybrid,70,0.62,63.2,24.33,3.06,464.74,48,41,1,48,65,95,2,73,10,4,3,75.01
2018-08-18,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,115,5,6.17,5.56,28.27,1.4,0.38,0.99,0.044,0.22,0.079,18.82,16.32,15.4,18.31,19.95,3,Hybrid,71,0.77,72.18,26.87,4.44,426.29,23,95,51,22,65,2,85,5,2,49,47,41.94
2018-08-18,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,104,5,5.97,8.45,35.06,1.65,0.3,0.46,0.019,0.41,0.038,17.67,17.8,16.62,22.36,27.08,3,Hybrid,76,0.82,80.23,28.1,3.49,339.74,25,58,26,84,7,61,11,34,8,78,33,13.06
2018-08-17,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,119,4,5.75,6.84,10.91,0.96,0.33,0.64,0.042,1.28,0.03,16.58,16.37,18.48,19.47,27.45,2,Hybrid,86,0.67,77.54,28.16,2.79,430.96,30,18,45,80,2,25,6,51,8,81,11,9.63
2018-08-17,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,100,4,6.95,9.11,40.04,0.86,0.36,0.82,0.022,0.3,0.069,18.11,15.65,17.65,16.34,26.84,2,Hybrid,85,0.88,84.46,31.81,4.29,353.82,47,0,89,71,35,71,2,60,2,85,6,14.15
2018-08-17,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,134,4,6.73,7.76,36.31,1.08,0.38,0.61,0.046,1.75,0.072,19.04,15.57,17.64,21.2,17.34,3,Hybrid,81,0.39,78.27,31.14,2.77,428.94,32,0,84,2,99,86,49,45,5,74,4,85.81
2018-08-16,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,93,3,6.89,6.55,38.83,1.59,0.32,0.63,0.046,0.48,0.084,17.61,17.72,15.35,19.07,26.56,3,Hybrid,72,0.79,77.35,22.03,2.63,337.99,36,39,88,94,98,5,73,68,9,48,12,73.97
2018-08-16,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,97,3,6.21,6.22,17.21,1.14,0.37,0.75,0.046,1.03,0.064,16.56,19.13,19.52,28.46,22.27,3,Hybrid,88,0.58,71.83,25.57,2.76,423.1,46,49,14,50,68,14,11,38,2,27,47,0.77
2018-08-16,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,118,3,5.63,4.65,15.21,0.9,0.24,0.67,0.04,1.4,0.068,18.63,15.3,18.24,27.5,22.27,2,Hybrid,76,0.43,64.74,27.91,2.61,426.1,59,57,57,41,46,15,96,25,1,19,44,2.38
2018-08-15,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,110,2,6.08,9.79,14.83,1.18,0.41,0.64,0.016,1.6,0.093,19.62,16.18,16.58,19.08,23.39,2,Hybrid,79,0.48,70.72,27.78,2.72,423.7,52,90,91,90,44,95,22,26,8,17,12,30.4
2018-08-15,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,107,2,6.93,7.83,30.99,1.29,0.26,0.57,0.02,0.22,0.07,18.95,19.49,18.54,18.62,24.78,3,Hybrid,86,0.56,82.12,31.76,4.16,373.23,36,48,81,77,41,45,0,34,2,28,30,53.19
2018-08-15,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,119,2,6.3,6.77,17.86,1.01,0.37,0.61,0.024,1.21,0.072,18.84,15.53,16.58,16.18,26.96,2,Hybrid,88,0.43,80.1,21.53,3.04,452.3,51,26,76,90,84,23,87,40,6,59,45,77.75
2018-08-14,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,138,1,6.69,9.35,41.79,1.6,0.43,0.3,0.047,1.64,0.077,16.16,16.96,19.18,16.17,16.26,3,Hybrid,75,0.54,76.21,22.17,4.51,339.66,39,69,16,45,71,89,14,58,1,67,20,10.84
2018-08-14,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,129,1,5.72,9.42,42.92,1.64,0.37,0.71,0.013,1.75,0.055,19.44,18.59,18.17,29.26,23.67,2,Hybrid,77,0.42,84.86,28.46,3.59,308.47,55,92,96,85,33,21,8,71,10,81,2,48.14
2018-08-14,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,106,1,6.37,5.74,12.31,1.91,0.5,0.79,0.049,0.59,0.014,16.99,16.82,18.63,21.15,18.71,2,Hybrid,79,0.36,64.4,26.99,2.84,479.73,39,45,9,47,91,3,87,6,4,18,38,32.51
2018-08-13,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,130,0,6.26,4.41,20.61,0.82,0.37,0.88,0.033,0.27,0.068,16.35,19.75,18.59,25.94,21.97,3,Hybrid,75,0.56,82.36,25.85,4.01,462.97,42,40,3,47,77,11,80,51,8,89,14,88.06
2018-08-13,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,139,0,5.94,5.39,11.66,0.54,0.49,0.59,0.011,1.74,0.034,17.92,17.18,19.04,15.21,22.95,2,Hybrid,84,0.58,65.82,34.57,2.75,458.48,52,13,82,92,1,93,51,40,10,87,20,34.04
2018-08-13,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,94,0,6.1,6.37,44.22,1.11,0.32,0.47,0.043,0.69,0.083,16.63,18.03,15.95,26.57,25.06,3,Hybrid,81,0.42,84.51,24.57,4.18,319.67,20,39,30,40,60,54,24,59,3,35,8,32.55
2018-08-12,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,100,7,6.95,4.71,23.53,1.24,0.24,0.83,0.034,1.95,0.054,19.34,16.07,19.24,27.74,25.79,2,Hybrid,88,0.57,70.84,25.57,3.44,326.95,48,60,81,39,66,5,60,83,9,92,12,16.89
2018-08-12,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,116,7,6.16,4.39,25.63,1.03,0.39,0.37,0.033,0.43,0.025,17.36,19.92,17.09,21.66,21.4,3,Hybrid,84,0.61,61.45,25.7,4.29,406.27,36,67,25,88,66,14,21,34,7,25,17,45.91
2018-08-12,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,130,7,5.9,6.1,24.16,1.75,0.24,0.78,0.013,0.52,0.088,19.72,18.26,17.36,21.89,25.69,2,Hybrid,89,0.36,83.89,23.23,2.75,497.69,21,1,52,86,21,80,29,63,8,30,40,31.14
2018-08-11,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,100,6,5.64,9.83,42.44,1.5,0.4,0.68,0.038,1.16,0.081,19.01,18.92,19.26,28.51,27.67,2,Hybrid,77,0.39,80.08,29.98,4.91,344.59,26,57,64,93,91,81,100,11,9,25,26,23.44
2018-08-11,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,129,6,6.27,9.01,39.37,1.08,0.25,0.73,0.046,1.36,0.019,15.03,19.99,16.37,28.83,27.97,3,Hybrid,76,0.4,80.27,20.52,2.54,478.86,60,60,43,91,51,37,66,18,7,27,32,39.31
2018-08-11,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,98,6,5.91,7.56,14.09,1.63,0.28,0.64,0.016,1.98,0.029,17.13,18.35,15.98,16.58,29.2,3,Hybrid,81,0.56,81.78,27.58,2.55,337.92,57,41,14,75,85,30,3,4,4,97,13,86.71
2018-08-10,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,107,5,6.37,6.52,23.82,1.8,0.3,0.71,0.043,1.43,0.1,15.79,16.25,18.57,22.42,29.62,2,Hybrid,78,0.69,72.98,34.53,4.42,453.63,33,34,11,38,18,89,76,82,3,95,37,30.85
2018-08-10,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,92,5,5.55,6.65,40.69,1.1,0.42,0.67,0.012,0.43,0.052,18.4,15.48,17.02,23.77,18.17,2,Hybrid,89,0.55,83.97,29.54,2.68,432.61,37,47,45,20,58,48,33,49,1,10,7,44.03
2018-08-10,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,117,5,6.85,7.31,33.4,0.63,0.25,0.87,0.038,1.37,0.052,17.95,17.42,16.46,19.85,29.64,3,Hybrid,82,0.49,70.34,24.41,4.63,383.96,20,14,20,78,43,43,95,56,5,10,13,28.98
2018-08-09,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,118,4,6.78,9.21,38.42,1.02,0.38,0.97,0.049,0.58,0.052,17.9,18.92,17.02,15.67,20.19,3,Hybrid,90,0.61,74.02,33.77,4.95,496.81,32,76,88,41,14,89,59,74,8,60,24,66.6
2018-08-09,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,105,4,5.68,4.16,16.02,1.94,0.36,0.55,0.023,0.54,0.032,15.53,17.89,19.83,17.4,18.52,3,Hybrid,71,0.56,76.48,22.27,4.82,426.76,31,20,94,42,93,89,0,91,4,82,22,3.49
2018-08-09,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,97,4,5.83,9.24,37.8,1.21,0.32,0.89,0.037,0.8,0.048,18.88,18.82,16.46,24.15,23.93,2,Hybrid,79,0.34,80.9,29.7,4.86,313.11,51,95,33,15,70,92,64,33,2,64,24,94.01
2018-08-08,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,110,3,5.5,7.22,23.78,1.79,0.44,0.89,0.047,0.54,0.029,19.26,15.07,15.53,22.67,23.83,2,Hybrid,78,0.74,64.77,26.04,4.87,496.09,28,98,31,89,56,91,100,56,5,5,30,81.04
2018-08-08,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,113,3,6.56,7.36,26.09,1.84,0.23,0.59,0.048,1.76,0.022,15.09,15.47,16.42,24.76,23.84,3,Hybrid,75,0.68,65.52,33.0,4.89,434.95,48,46,55,82,17,1,98,3,10,12,41,80.53
2018-08-08,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,123,3,5.73,7.01,11.47,1.7,0.49,0.59,0.034,1.25,0.048,18.63,18.39,19.36,18.62,28.43,3,Hybrid,90,0.44,62.62,23.93,2.91,335.07,42,93,66,35,14,30,43,42,5,74,30,69.15
2018-08-07,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,109,2,5.94,5.23,15.71,1.88,0.2,0.69,0.013,0.52,0.04,15.23,16.66,16.88,27.82,22.3,3,Hybrid,81,0.37,62.45,22.86,4.5,302.58,58,77,34,13,17,97,81,80,5,99,30,17.24
2018-08-07,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,126,2,6.91,7.38,16.63,0.99,0.38,0.51,0.04,1.91,0.061,15.61,17.14,18.48,26.98,27.95,3,Hybrid,76,0.64,78.71,34.0,3.41,492.1,22,92,98,41,81,50,100,56,7,13,40,67.48
2018-08-07,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,105,2,6.31,6.94,22.49,1.57,0.25,0.47,0.015,0.88,0.087,19.72,19.7,15.61,16.6,22.69,2,Hybrid,81,0.34,61.03,26.1,3.74,397.55,44,56,86,20,11,11,52,74,10,95,10,67.28
2018-08-06,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,129,1,5.65,8.73,34.87,0.99,0.49,0.77,0.014,1.09,0.013,17.61,15.5,16.02,17.04,25.34,3,Hybrid,90,0.67,72.44,24.51,4.13,306.29,39,68,92,11,2,13,4,8,5,24,22,96.04
2018-08-06,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,125,1,6.08,4.79,30.04,1.51,0.28,0.61,0.044,1.34,0.027,18.19,17.74,17.6,15.07,18.83,3,Hybrid,73,0.81,74.36,31.7,4.22,488.1,27,10,38,80,77,4,48,51,9,76,42,70.32
2018-08-06,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,100,1,6.7,8.15,38.97,0.78,0.46,0.6,0.05,1.19,0.099,17.69,16.26,16.93,16.75,29.56,2,Hybrid,75,0.49,83.62,34.05,4.8,314.0,44,83,64,2,64,96,25,48,10,46,43,76.59
2018-08-05,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,130,0,6.61,7.49,43.51,0.68,0.46,0.43,0.02,0.6,0.05,17.62,18.4,17.25,23.85,24.31,2,Hybrid,71,0.39,76.86,23.92,2.71,361.12,28,62,46,88,91,86,80,33,6,83,23,5.43
2018-08-05,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,117,0,6.4,7.78,23.94,0.6,0.29,0.34,0.022,1.33,0.04,19.79,17.31,18.26,26.04,25.61,2,Hybrid,77,0.4,68.3,31.44,2.6,416.25,29,64,58,59,41,43,5,14,5,35,4,46.45
2018-08-05,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,92,0,5.99,4.49,13.42,1.14,0.47,0.48,0.042,0.49,0.063,17.5,18.49,19.86,23.01,19.43,3,Hybrid,74,0.85,78.48,28.27,4.1,409.04,41,35,18,84,80,57,6,34,6,24,38,53.73
2018-08-04,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,95,7,6.48,6.39,32.84,1.91,0.35,0.9,0.015,0.43,0.039,19.55,19.44,18.91,26.59,19.02,2,Hybrid,88,0.43,63.35,32.43,4.64,433.45,36,85,86,96,95,86,95,18,6,65,25,71.46
2018-08-04,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,114,7,6.93,8.65,13.31,1.42,0.38,0.65,0.02,0.79,0.065,19.26,18.73,19.85,23.69,28.39,2,Hybrid,77,0.43,78.36,24.21,4.08,401.18,29,48,64,95,63,88,71,53,10,93,7,80.52
2018-08-04,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,101,7,6.21,6.59,28.62,1.04,0.41,0.76,0.04,1.67,0.063,17.07,17.0,19.66,29.03,17.58,3,Hybrid,72,0.69,71.95,23.14,2.97,433.37,22,10,95,90,55,28,82,56,8,81,5,63.13
2018-08-03,evening,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,135,6,6.81,6.97,18.11,1.08,0.45,0.87,0.035,1.13,0.026,16.6,15.26,17.15,29.81,20.08,2,Hybrid,88,0.84,84.01,23.25,2.79,430.0,35,29,10,83,13,77,73,54,7,33,23,22.53
2018-08-03,afternoon,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,133,6,6.23,6.4,13.9,0.95,0.23,0.87,0.011,1.22,0.014,18.86,16.73,17.34,21.04,21.59,3,Hybrid,78,0.67,79.27,30.24,4.58,373.15,60,78,9,80,48,19,57,12,5,48,12,83.05
2018-08-03,morning,13.25,75.25,Sowing,23.68,23.48,90.51,2.18,21.76,0.9,95.54,15.82,Medium,Kharif,133,6,6.91,5.06,14.53,1.56,0.23,0.77,0.027,1.23,0.02,17.33,18.57,15.9,28.29,29.81,2,Hybrid,70,0.77,73.89,27.77,2.67,323.74,40,87,87,1,95,8,39,62,7,3,29,12.37
